"","Time","Signal","Lower","Upper","FStat","pval","R2","Emotion","Condition","Stimulus"
"142",282.628,-0.62391733616496,-0.757959380161317,-0.489875292168603,-1.44084234226118,0.212706733132715,0.00121970265883609,"Happy","Ekman","Visual"
"143",284.6357,-0.656313706137798,-0.790007965389257,-0.522619446886338,-1.75608779591616,0.128254277742752,0.00181074135439763,"Happy","Ekman","Visual"
"144",286.6434,-0.687668681026228,-0.823068365707971,-0.552268996344486,-2.42381047532643,0.0375336601441198,0.00344389695142999,"Happy","Ekman","Visual"
"145",288.6511,-0.717584143113551,-0.856478963725796,-0.578689322501306,-2.34133781111226,0.0434198271894512,0.00321426035977801,"Happy","Ekman","Visual"
"146",290.6588,-0.745661974683066,-0.889324286882017,-0.601999662484114,-2.19714320028848,0.0566366522483227,0.0028316286647464,"Happy","Ekman","Visual"
"147",292.6665,-0.771504058018071,-0.920540698262933,-0.62246741777321,-2.4854821632839,0.0326913585084253,0.00362073766872362,"Happy","Ekman","Visual"
"148",294.6742,-0.794712275401867,-0.949017169919707,-0.640407380884027,-2.44983552375013,0.035551174531452,0.00351798835499839,"Happy","Ekman","Visual"
"149",296.6819,-0.814888509117752,-0.973666777599129,-0.656110240636376,-2.26037718092464,0.0499805971160514,0.00299646772500872,"Happy","Ekman","Visual"
"150",298.6896,-0.831634641449027,-0.993470033814594,-0.669799249083459,-2.06304845883862,0.0738570747099407,0.00249737628713109,"Happy","Ekman","Visual"
"151",300.6973,-0.844552554678989,-1.00750376545349,-0.681601343904485,-2.15923994210779,0.0613308289273407,0.00273503853563795,"Happy","Ekman","Visual"
"152",302.705,-0.853390217597422,-1.01522554350147,-0.691554891693373,-2.22548629164537,0.0536053229623969,0.00290494215768033,"Happy","Ekman","Visual"
"153",304.7127,-0.85847994502003,-1.0172580901886,-0.699701799851462,-2.55414757230389,0.0285852845235372,0.00382278308614947,"Happy","Ekman","Visual"
"154",306.7204,-0.860300138269003,-1.01460487112495,-0.705995405413056,-2.92159569469845,0.012951773745407,0.00499592797291348,"Happy","Ekman","Visual"
"155",308.7281,-0.85932919866653,-1.00836566561885,-0.710292731714208,-3.1369850259779,0.00856717117613847,0.0057553169700465,"Happy","Ekman","Visual"
"156",310.7358,-0.8560455275348,-0.999707688456227,-0.712383366613373,-3.0538498092033,0.0100085572297664,0.00545595086279482,"Happy","Ekman","Visual"
"157",312.7435,-0.850927526196,-0.989822255271509,-0.712032797120491,-3.06976752625864,0.00977643486859839,0.00551266132468586,"Happy","Ekman","Visual"
"158",314.7512,-0.84445359597232,-0.979853285499261,-0.709053906445379,-2.9423515198937,0.0125787980171573,0.00506680408964311,"Happy","Ekman","Visual"
"159",316.7589,-0.837102138185949,-0.970796527047791,-0.703407749324106,-2.55647648627721,0.0285852845235372,0.00382973090747452,"Happy","Ekman","Visual"
"160",318.7666,-0.829351554159074,-0.963393865633607,-0.695309242684542,-1.75732603833432,0.128254277742752,0.00181329118152995,"Happy","Ekman","Visual"
"161",320.7743,-0.821680245213885,-0.958069320478188,-0.685291169949582,-1.63820552019597,0.155973105185339,0.00157616902017166,"Happy","Ekman","Visual"
"162",322.782,-0.814566612672571,-0.954942841741903,-0.674190383603239,-1.46869615026108,0.203676996715128,0.00126725577906994,"Happy","Ekman","Visual"
"163",324.7897,-0.80848905785732,-0.953913681953834,-0.663064433760805,-1.27061557230437,0.275263689343188,0.000948783620968507,"Happy","Ekman","Visual"
"164",326.7974,-0.80392598209032,-0.954768934516367,-0.653083029664273,-1.32565454081407,0.25445118749479,0.00103267363663451,"Happy","Ekman","Visual"
"165",328.8051,-0.80135578669376,-0.957275786649229,-0.645435786738291,-1.74811876994707,0.129774424317275,0.0017943739834545,"Happy","Ekman","Visual"
"166",330.8128,-0.80125687298983,-0.961242579587891,-0.641271166391769,-1.67687928845575,0.145457376922346,0.00165134158868341,"Happy","Ekman","Visual"
"167",332.8205,-0.804107642300718,-0.966555532264491,-0.641659752336944,-1.40889495395283,0.221637877395047,0.00116627644120137,"Happy","Ekman","Visual"
"168",334.8282,-0.810380713588805,-0.973204699983125,-0.647556727194486,-1.71979757742372,0.136407548261945,0.00173680397397624,"Happy","Ekman","Visual"
"169",336.8359,-0.820201764228114,-0.981210669374862,-0.659192859081366,-1.79356877104914,0.123279347815148,0.00188871362031362,"Happy","Ekman","Visual"
"170",338.8436,-0.833158712130705,-0.990573970474225,-0.675743453787185,-2.15071754073331,0.0622442395411423,0.00271354951971281,"Happy","Ekman","Visual"
"171",340.8513,-0.848793216330189,-1.00139657823098,-0.696189854429396,-2.27175170913095,0.0492325632756951,0.00302660937254118,"Happy","Ekman","Visual"
"172",342.859,-0.86664693586018,-1.01386774352161,-0.719426128198753,-2.67632810186059,0.0217498023844228,0.00419569381060747,"Happy","Ekman","Visual"
"173",344.8667,-0.886261529754288,-1.02823208708511,-0.744290972423469,-2.88982557716653,0.0135049910017579,0.00488839320336765,"Happy","Ekman","Visual"
"174",346.8744,-0.907178657046127,-1.04473802512866,-0.769619288963592,-3.32014497618361,0.00553085805913949,0.00644255531714155,"Happy","Ekman","Visual"
"175",348.8821,-0.928939976769308,-1.06355555431724,-0.794324399221379,-3.95100585078575,0.000975323779845765,0.00909906281937189,"Happy","Ekman","Visual"
"176",350.8898,-0.951087147957444,-1.08466964756815,-0.817504648346739,-4.02937007869529,0.000891327872644661,0.00946013537959978,"Happy","Ekman","Visual"
"177",352.8975,-0.973161829644146,-1.10778290438697,-0.838540754901325,-4.01441355843616,0.000891327872644661,0.00939069431274087,"Happy","Ekman","Visual"
"178",354.9052,-0.994705680863027,-1.1322753062604,-0.857136055465657,-4.01477401560025,0.000891327872644661,0.00939236494328877,"Happy","Ekman","Visual"
"179",356.9129,-1.0152603606477,-1.15724464692196,-0.873276074373438,-3.89214497390258,0.00107337286216623,0.00883234886916906,"Happy","Ekman","Visual"
"180",358.9206,-1.03436752803177,-1.18160396398229,-0.887131092081252,-3.51091816526584,0.00320751049792497,0.00719871241228731,"Happy","Ekman","Visual"
"181",360.9283,-1.05156884204886,-1.20418811437848,-0.89894956971925,-2.89461339094562,0.0134564127150466,0.00490452512543182,"Happy","Ekman","Visual"
"182",362.936,-1.06640596173258,-1.22383591428497,-0.908976009180184,-2.70464003674483,0.0203796679958151,0.00428455053422017,"Happy","Ekman","Visual"
"183",364.9437,-1.07842054611654,-1.23944165131714,-0.917399440915931,-2.28852022910809,0.0482605326491486,0.00307131726637022,"Happy","Ekman","Visual"
