"","Condition","Emotion","Interval","FP1","AF7","AF3","F1","F3","F5","F7","FT7","FC5","FC3","FC1","C1","C3","C5","T7","TP7","CP5","CP3","CP1","P1","P3","P5","P7","P9","PO7","PO3","O1","Iz","Oz","POz","Pz","CPz","FPz","FP2","AF8","AF4","AFz","Fz","F2","F4","F6","F8","FT8","FC6","FC4","FC2","FCz","Cz","C2","C4","C6","T8","TP8","CP6","CP4","CP2","P2","P4","P6","P8","P10","PO8","PO4","O2"
"24","Ekman","Anger","500-600",0.0801787477740003,2.31030302389014,2.39537636757947,2.22880865651806,2.44651787301587,3.91040213049268,2.75262490902475,2.25583502286845,2.80298839339339,0.980526417445483,1.183720657277,0.909909969200372,1.44656859621172,1.41911358734723,0.489212565041434,0.347762821778919,0.198535661262545,0.388440278513808,1.08550913161306,0.298412474380473,-0.368230660463419,-0.520677755314587,0.0485095462713387,-2.31482345599112,-0.496572871959943,0.00307809204218599,-1.2693797727696,-1.50895100816277,-1.62780741619228,-0.455467468393463,0.724876445427729,0.652076314401266,3.67181442012289,1.68683233496332,4.65546650169554,3.29938936041706,2.65804393099199,1.88920147014701,2.38262754074345,3.12233582949309,4.83793469408025,4.16103686214218,3.37770116663225,2.76655350343896,2.23448736462094,1.51171464601507,0.955721135693215,0.631982193608259,1.19524445322562,1.46844977290155,1.41729439726786,1.85063718463303,-0.221008220870557,-0.722423411004388,-0.0200067041395866,0.818068857109434,-0.311527102330294,-0.547719024524158,-1.05883121663906,-0.848708716328354,-1.95314171296296,-1.38534157509158,-0.622261006571087,-0.990399438655254
"25","Ekman","Fear","0-100",0.145634109195402,0.00472251972131053,0.15032885751994,0.23835908022249,0.148147607461476,0.107131086304373,-0.118531041194585,-0.289966581841582,0.096341113805647,0.121757140804598,0.211614791236522,0.264634823731728,0.0869953854972772,0.104011773012854,-0.244832365364308,-0.144368542517309,0.0501894109195402,0.137961028479188,0.216210664486142,0.276398435619735,0.163799911103464,0.139151853142791,0.0303063202164578,-0.116029170975526,0.0984382106782107,0.0677268576920767,-0.00175981868651075,-0.00877577230128427,0.0742617502630656,0.0735822177206271,0.335714617768595,0.232736290368841,0.00873148786938023,0.169377200577201,0.176197280092593,0.261961772122879,0.236201013416249,0.23636776610403,0.308784090257469,0.395773040863258,0.186799360856797,-0.211220490009789,0.017895470636026,0.138022447564569,0.187687159410314,0.298474973885794,0.183671369580179,0.262311800172265,0.251612484816936,0.278394449225473,0.200667515099223,-0.0101620458340531,0.133418848317832,0.274981400091922,0.338743619656642,0.406142334605598,0.174152322404372,0.314207978446028,0.412498737808376,0.027397345341103,0.227190199621408,0.372075304684341,0.238777451838879,0.285171187726053
"26","Ekman","Fear","100-200",0.150907532168002,-0.142756730298581,0.892794735765228,1.21918823563518,1.11394820373296,0.826987458486279,-0.812001080108011,-0.87114157722394,0.952746537517532,0.677440239507034,0.933378800967519,1.0218756401404,0.724150975146703,1.09492250188701,0.00949045092042934,0.942675107400012,1.40125869476862,1.01250901059037,1.16601742044997,1.37558281639603,1.40848962493488,1.43330138839339,1.30833385800804,0.190265441819773,0.740563112205994,1.71936728109176,0.541352373217831,0.520636585365854,1.3112074962963,1.49750676238036,1.58652641504002,1.17875093876372,0.357381931550935,0.708489867354458,0.330942447679709,0.89915986157157,1.18603320209974,0.870110821759259,1.0233795119545,0.986904203633291,0.464182760258923,-0.827554222620113,-0.755955043061621,0.107722120525337,0.3493856998557,0.87494315008726,0.536026908671852,0.910262005406027,0.935533813263525,0.781287947073439,0.455785131144693,-0.103662387545274,0.128015246376812,0.795522596656217,1.09612738510762,1.32803640833188,1.61217773718069,1.11296982964022,1.17136222744143,0.583774684652061,0.196220601083348,1.24881353856918,1.08341834986474,1.10610168236479
"27","Ekman","Fear","200-300",1.51807137251209,0.439980685597339,1.86403819688452,1.93573889955773,2.28023532937721,1.51442536206078,-1.02687527192492,-0.762540363318438,1.15006131878614,1.3829026065516,1.62546046633941,1.76840891304348,1.34365672356732,1.49280877616747,0.25467519804997,1.46715974421059,1.66989245564729,1.21195882560395,1.88135804187692,1.79629541697281,1.64093898125221,1.05216014754592,1.12647476783969,0.00110424414143203,1.23639430493274,2.17230518039439,0.479459614446071,0.727553780523683,1.60164775079133,1.55089366209881,2.00465689175078,1.89683163891323,2.86746674931655,2.65160009587431,1.41308276070497,2.17915837268964,2.13207760425755,1.93830742260242,2.01517165217391,1.96558933796635,2.06466895211443,-0.00978853244837758,0.201967557983515,1.14771287025448,1.64082854155776,1.77265136144437,1.38731244870442,1.69784165506843,1.67057002457002,1.5929980552653,1.26538524470203,0.247352388211382,0.383986289518447,1.13220118126392,1.36855219121175,1.92512074561404,1.9747570618815,1.29961810940787,0.944314761989659,0.328172780460624,-0.0753230571327182,1.11287878654971,1.19205634935081,1.17328678965225
"28","Ekman","Fear","300-400",0.324413396524487,-0.603329335608189,1.17866511683357,1.05821332287491,1.52383118961353,0.846724991036214,-2.54119254566883,-2.21655074988387,0.463198001655433,0.409387679243065,0.645605460980461,1.06128368019121,0.539585062180381,1.02861852050229,-1.2874167278512,1.12008012401072,1.36295329638102,0.632467429733074,1.33539097064145,1.83909436455261,1.60143724990906,0.84889314638899,0.768557185889075,-0.282100085682208,1.16921659828755,2.4683390347515,0.362148051432411,0.72502600641254,1.46189807942104,1.33774774567538,1.773175374434,1.31574901943566,2.37119666666667,2.55663648932113,0.748395553551146,1.80758551207814,1.53146012576399,1.24422248810767,1.54992568272743,1.97081628027261,2.29100749378109,-0.336361524689031,-0.422603214549359,1.17000562481449,0.89985066830094,0.963541600819432,0.194895771664055,0.530370781141266,0.92117529693991,1.06282424822942,0.569495813502556,-0.313488395450893,0.172408214709371,0.778205639494027,0.821648512532209,1.63392764698993,2.02394773015873,0.975885723431498,1.05617503777576,0.805903643410853,0.360976023706897,1.54511255315379,1.30782286173244,1.91463398236134
"29","Ekman","Fear","400-500",-1.22308835667411,-1.24398339592077,-0.0312118682310469,0.477314484997368,0.419790854526329,-0.0572768129189519,-2.60745406824147,-2.28304671274328,0.733202555615197,0.191730098839962,0.501388601263601,1.43062143272305,1.07497951297754,1.59072023277966,-1.29775189825361,1.11496527114,2.49804318221754,0.78830165349722,1.65642676324261,2.55633031167556,2.78971924946825,1.92153797098777,1.84930430888177,0.210744825317062,1.8474983908457,3.43006563421829,0.65316955975998,1.15558624519693,1.94349931412894,1.98778578250154,2.41914509718596,1.7923241602294,0.870962664570643,1.58979951715289,-0.506770750332005,0.766354897467536,0.257119250577162,0.558430620966335,0.995109567092,1.77240267516316,2.61305334099911,-0.549555931528662,-1.28670828191416,1.75666565258888,0.928862811691367,0.931994453225618,0.00512169497461038,0.616435104655882,1.10427214227214,1.845375853317,1.38265292080966,0.61540802481101,0.734712962962963,1.38001411113065,1.38263005738041,2.23942795047418,2.54225015806778,1.51199638750538,1.37874237591884,1.20211477721376,1.00024163472653,1.77349471041779,1.81713537501515,2.58362676842889
"30","Ekman","Fear","500-600",-2.52880263651365,-1.72185684614782,-1.06440253375254,0.227187136584787,0.00578115161818415,-0.0542952983442674,-3.42107430917245,-3.17435644922947,0.737843268708099,0.0936541236490974,0.432825489159175,1.56103915047552,1.29307011331445,1.56828127627628,-2.03187453403963,0.864715183093105,2.25212767084584,0.339809548885378,1.92194350756372,2.78867775729647,2.28677448563428,1.85433085171569,1.81379059221337,0.134350583669478,1.69959393202426,3.87712795667824,1.015822776446,1.42192960643458,2.81000721168888,2.93816948477608,2.59234979352062,1.66823193493652,-0.846534257322176,0.330909469039352,-2.10895958744683,-0.661876635341809,-0.851044237380134,0.14999431282414,0.123304227886942,1.92708041185017,1.99829780779017,-1.6143565478629,-1.47761703227713,1.57524129330395,0.337545239379232,0.612730765821663,-0.423734505642285,0.461852901953963,0.906869156281084,2.09529338563705,1.48711687136585,0.207006311383561,0.197140277777778,1.07170490747248,1.14188088321596,2.32334337843378,2.52996672130094,1.45552084877687,0.908941142626112,0.66203374800638,0.523188631448872,2.21201242690058,3.05284820344744,2.91580364327927
"31","Ekman","Happy","0-100",-0.451387255749611,-0.331954155806545,-0.257388161671834,-0.268458433804111,-0.328719067084131,-0.22028143755771,-0.0732087616890283,-0.257789328835227,-0.04037673370319,-0.209818049553443,-0.205535851711463,-0.177151280284763,-0.162499196233781,-0.157549570208838,-0.452134520884521,-0.228230695886874,-0.157066128661028,-0.139062959770115,-0.0877482474286043,0.143853662937568,-0.12595927556246,-0.140350287907869,-0.197360553795612,-0.266182732655055,-0.00310716545852031,0.0782433537832311,0.0264935750411668,-0.00993206175414206,0.0633642083187697,0.00786789263244547,0.0744512019783759,-0.048521712907117,-0.450391748860818,-0.268161120764553,-0.0226643117198336,-0.25029902973935,-0.206758254242163,-0.257786791314837,-0.115162301108622,-0.0462255109854509,0.0604755789656974,-0.0943241826121933,0.0291177964617271,0.115932648799165,0.0706190722836096,-0.0310955075744384,-0.212395334481769,-0.135460857060685,0.0195426370061407,0.120154700264642,0.140093029621946,-0.265162269319492,0.236158016695452,0.16477833967266,0.30346469195681,0.116779370872437,0.0341583682262273,0.333526148368645,0.339396853448276,0.106282529239766,0.164997729101989,0.396113991662324,0.362136027261027,0.428361998940491
"32","Ekman","Happy","100-200",-0.632825026795284,-0.223362060181023,0.244959289091227,0.382780714741915,0.19840516834719,0.638580284197012,-0.121594069163232,0.08232681359045,0.812382655755016,0.650315064889513,0.452006697846296,0.439922225109725,0.769215026280829,0.610879256784479,-1.55311754151839,-0.0327382831181253,0.473365294804437,0.48147364049659,0.113149240586741,0.355037977192341,0.461884534959062,0.20471730941704,0.549061477155199,-0.0413453136943612,0.149928467238462,0.228903677839851,0.132616182135548,0.545849611656155,0.339543676701729,0.463080573152338,0.521725796674749,0.491468735532407,-0.237445702040324,-0.0822838788529184,0.0401831657990786,-0.0407441786005356,0.253651121036959,0.192290424728371,0.620813588091922,0.40782973891596,0.600451024686983,-0.444745129389471,0.03021928531958,0.887830934298834,0.533996336357292,0.205185090802578,0.21696501216968,0.377448686868687,0.386249009324009,0.647978811841038,0.742864471915366,-0.678106830794663,0.21699619888151,0.482105980460169,0.941929918940984,0.607544629856136,0.68687493755464,0.939593873809946,0.751219519309299,0.429963729337615,0.212678700624307,1.07781440386744,0.881811061920251,0.607448106128819
"33","Ekman","Happy","200-300",-2.16401967903891,-1.08363395725229,-1.19529676811594,-0.460942776517135,-0.389142304926286,0.243284835822665,-0.557718721335535,0.0336621850319669,0.365091557899756,0.183928842476395,0.0123389882517973,-0.0252434447151642,0.661967041100662,0.656500104055179,-2.09274791704956,-0.895657446874228,0.167646789125212,0.0882325992864245,-0.393182849022679,0.245429914844085,-0.0117345767148551,-0.648812031792436,-0.259593219029966,-0.339717149154158,-0.0581714201358134,-0.346482227939775,-0.347597357016419,0.555092502258356,0.580458062519344,0.387185214115052,0.0586976936466492,0.230803330411919,-1.55427731667275,-1.33462987438233,0.0445521876327447,-1.21788337102105,-1.07098480630944,-0.630291492024683,0.0434686013458638,-0.45679006118987,0.500757110869039,-0.0673351439007494,0.788331143691292,1.21993645419526,0.300543015482055,-0.38997471826809,-0.429020389914981,0.0604974628856414,-0.0360376089372404,0.556920342282659,0.89253853871577,-1.10523342855388,-0.241033996463307,-0.0349737567440769,0.637296063798654,0.224657339181287,0.33142341704431,0.627365567863737,0.156257644155531,-0.242716706247716,-0.0439802954192082,0.40955394136236,0.851302006964809,0.641674317693959
"34","Ekman","Happy","300-400",-1.76348484848485,-1.29745498066071,-1.2701355032726,-0.373817811749546,-0.283951423023242,0.974013319062909,-0.3785205813807,0.647652834073216,1.01665246449457,0.463147570703408,0.241132408236347,0.0773128288319887,1.15480103745384,1.67615562410587,-1.75829870835731,-0.259628122226449,0.880577093683463,0.571660956680831,0.147185461117969,0.72291677503251,0.915941386759158,0.0366014706787275,-0.0217262646281616,-0.523415535035307,0.605605177993528,0.504563267416311,-0.0849308976971044,0.411479740482311,0.0796582241910631,0.988279187659389,0.60735334035334,0.654542307012895,-1.65124179444547,-1.05507039525452,0.406804814233386,-0.856941559772741,-0.752474726175833,-0.0569496025483664,0.444619656611983,0.270213740224829,1.67520179050756,0.91057399369856,1.08677029041877,2.46528239317785,0.897242958370239,-0.102705726846076,-0.349547391969858,0.126081012842966,0.405992465713108,1.15348115114236,1.41189638636499,-1.36302784116118,-0.218527813086375,0.226640622230101,1.09827387275732,0.625500382870943,1.0083525702274,1.07500282357915,0.726980196655027,0.491617631546289,0.386915483342436,0.713112173836389,1.34585744282999,1.01873550174106
"35","Ekman","Happy","400-500",-2.0941215833969,-2.81691940994809,-1.26664407918309,-0.277565686968839,0.0470764989556456,1.46140568277437,0.287804576673728,1.36769216640191,2.1590354375298,1.51706598227207,0.964182341907824,0.883801920803783,2.02890053003534,2.99068486555774,-1.43426903528005,-0.0874107990377739,1.94131826917391,1.17866365621864,1.03236311119052,1.23909336491424,1.38180712414717,0.666945290125763,0.382169395749053,0.213311503556537,1.08924148087729,1.07760887227293,0.0967299652648555,0.797394675925926,0.0958461815090886,1.45776214169483,0.830758541008541,1.19980230119343,-2.66401322801078,-2.19777964951253,-0.196289855848141,-0.885066957329498,-0.758407361455749,0.384426285999179,1.13043064127432,0.993602345151909,2.23816265041558,1.44019679122665,2.36375101180998,3.92570607620079,1.78833879171872,0.563668035958802,0.225820437913126,0.844239925133064,1.16632417079792,2.53777208674499,2.89040711497516,-1.07352342438331,0.637557734705126,0.726321607448,1.81644466088188,1.09781711815392,1.22079193073427,1.4096817302377,1.064189238653,0.938989931729926,0.934253615829641,0.940079977829708,1.5063527767539,0.897478559717493
"36","Ekman","Happy","500-600",-2.55633565005492,-3.72915543090795,-2.25528017399267,-0.822315648445873,-0.429300106676707,1.21557865374063,-1.12931288474132,1.32325454267048,2.62590336498268,1.04831549269736,0.919056198396914,1.24034666368782,2.84282515902741,3.57877294117647,-2.38015471529638,-0.325858346344002,2.18802896332313,1.46247758967086,1.32513527131783,1.43217617762055,1.32858807823752,0.954917373546968,1.407423852528,1.33470307716339,1.39567120058034,1.38568333982726,0.821885895751205,1.20352062062991,0.608150588812561,2.01714565747515,1.31497727272727,1.53485249761564,-3.59089763222025,-3.44733583793362,-1.43833514532949,-1.73133134808979,-1.99896045045045,-0.283474342928661,-0.0665213314159027,1.09398675433581,2.21656888155828,1.13278283780011,2.62696484107412,3.38888383977058,1.62170525830258,0.206528132302714,-0.278850419398665,1.09785196560197,1.22604444542982,3.22543551676564,3.40224697562711,-0.467895295202952,0.757203819769255,1.09998824103656,2.01972030685386,1.36036674639735,1.19166074760342,1.49952050018594,1.31905257477644,1.48443935444423,1.31217653361479,1.16736224079232,1.45381991369813,1.24022176137808
"37","Under","Disgust","0-100",-0.343380348606739,-0.27854620693689,-0.334771602777292,-0.30163365356623,-0.349288678912045,-0.108418140947043,-0.15631447145939,-0.132416336930456,-0.0496872583479789,-0.233410011116962,-0.189609267667947,-0.0280653109908652,-0.187924332690847,-0.0105844572896596,0.154752973005114,0.116455018939394,0.114147491852886,-0.122172052401747,0.0569489172196996,0.0286065376032809,-0.0710252049537764,-0.303165014164306,-0.17347347257232,-0.165714473915335,-0.20938354682108,-0.104522008623787,-0.235199194324194,-0.163718451438954,0.0207868494586098,-0.2975790628707,-0.112901615271659,-0.0362321345437616,-0.284898070420893,-0.232592016317016,-0.280027724218522,-0.227985536348292,-0.319191582256374,-0.325122352188082,-0.271500989119683,-0.199211187009407,-0.198674285210025,-0.159249037788663,-0.182808686904551,-0.310473371038058,-0.101033245690914,-0.189610338963171,-0.239668616835487,-0.00508004539106145,-0.0960580207783061,-0.191127663922462,-0.430208793133649,-0.121065651260504,-0.06828940027894,-0.356500058346461,-0.155287328065555,-0.022559280769682,0.0469422795462861,-0.150362922070335,-0.186880541514148,-0.3212394673848,0.0317872633491589,-0.159689247689248,-0.218638244047619,-0.187340879265092
"38","Under","Disgust","100-200",-1.17534489981785,-0.936440983809171,-0.912496591316828,-0.617048844475887,-0.86164418632571,-0.0673421868479103,-0.832546929422548,-0.73517751278733,-0.109974097284393,-0.268350589301904,-0.345847399150743,0.146212300884956,-0.0482842980587121,0.0379505115393766,0.548808623762985,0.794348101265823,0.0530796778411793,0.114662709832134,0.28772581120944,0.581412235352043,-0.318597244491953,-0.13567865951412,0.150601961151708,-0.116597474656589,-0.180683912182832,0.401434567667989,-0.239434114247064,-0.144239343677546,0.295220113794564,0.339611019435277,-0.119647181818182,0.0904573609146629,-1.09133495993735,-0.582875545851528,-0.688119577996411,-0.324492122941561,-0.790098922247883,-0.505252606467574,0.000982055368632291,0.127938437884379,0.214064568126521,0.300881310813292,0.317013560804899,0.0328491109897445,0.228889315247784,-0.0762944803639847,-0.333557712765957,0.0427261799540392,0.0124161601716124,0.172191985005355,-0.378841558206797,0.444938715718255,0.0194499970359832,-0.257637887977167,0.437995077859316,0.422846421559879,0.295991558806978,0.0168526062598953,0.378856543822348,-0.425073324789454,0.2742845008704,0.27299013138339,0.530078123084467,0.300199279345304
"39","Under","Disgust","200-300",-2.80875667479522,-1.26962892405888,-1.58713674435543,-1.0416619005064,-1.49996146400484,-0.5796897704681,-1.89309353356,-0.815746934976571,-0.24331346855741,-0.533749077490775,-0.569669666726074,0.298937072706736,-0.55354768708698,-0.149232100309745,1.11973690004403,0.878818790880803,0.103503966123934,-0.172870504903741,-0.0555154094248343,0.91704960908414,0.521845363000482,0.374719203572758,0.588766201082169,0.583140714897784,0.572737072610849,0.668648888461785,0.354170337466839,0.814668288872867,0.512945229244114,0.52386000124471,0.146394874155924,-0.0613325563325563,-2.30727484730705,-1.29894704049844,-1.26170787386342,-0.852619379144063,-1.20910226059096,-0.860558225069704,-0.140482052653474,-0.378272665176354,-0.174418335187245,-0.275399116209101,1.10798874516518,0.269958348714163,-0.191015928937067,-0.239085589678357,-0.590414225816113,-0.0304607546048722,-0.35197987625398,-0.0991447901764425,-0.0937770427538895,0.849792828188338,0.185242296662396,-0.235345095910242,0.294689285929134,0.496895645645646,0.319102879481312,0.413931238700829,-0.0334359743170392,0.109109040074557,0.797350187947132,1.37565521674141,0.623576614891519,0.594439619366437
"40","Under","Disgust","300-400",-1.08940206286837,-0.0171202830188679,-0.424612128650554,-0.829877019155708,-0.486207263366828,0.86004509984639,0.782569023897897,1.54178037725788,0.660814071112726,-0.318896851851852,-0.518878671661315,-0.0323265672714209,-0.24046433940706,0.754650614383809,2.23474226738241,1.06712031188314,0.318838474566019,-0.131470260901295,-0.424088279376499,0.513206560945274,0.38946417982695,0.241693808713196,0.974262193198309,1.21441077689611,-0.588512254901961,-0.0107716868253349,0.00417895429753619,0.33749313153416,-0.121319541094602,0.651347779862414,0.00861724519940914,-0.530981308969306,-0.731854130166764,-0.975117326280042,-0.394470625798212,-0.411892973105434,-0.421030874267416,-0.908247629208155,0.0332783807829181,-0.110147987147987,0.385868357262726,0.639458094673777,1.48048760928154,-0.01700878695597,-0.431687245796151,-0.368568915487849,-1.12327030661646,-0.572044142060951,-0.83692532662112,-0.563167420541584,-0.289107308477091,1.46219692297809,0.564555230178223,-0.529080667763358,-0.19993611771157,0.185482073382415,-0.152333492945157,0.210232465116279,-0.46664052709178,0.297344237941716,0.451249643012355,0.69358536438587,0.0160156703066198,-0.0309059638703291
"41","Under","Disgust","400-500",-1.35187101600557,1.64041624521073,-0.136455078628513,0.330546693435542,0.978696556082148,2.40914287994891,2.10453157786464,3.09139439625499,2.32126584249084,0.278488245875202,0.352654364434819,0.289177652684462,0.52452455505279,1.75244256326233,2.69559986198738,1.49626719893546,0.537113836824697,0.574408330268481,0.0815673874856139,0.744495983935743,0.369898427904692,0.537883661004008,1.04068257972702,1.04293664681062,-0.558311926317113,0.0724013612152298,0.434841290809587,0.316557050460675,0.111737743239828,0.527957554002141,0.0970684052094852,-0.49855692233478,-0.470496659919028,0.553924583505438,-0.549497846683893,-0.0984725962450218,-0.00841829821617258,-0.0482707957687222,0.774603016591252,0.392851280072044,1.43156213282248,0.343887067395264,0.801334762949664,-0.238506088280061,-0.0241419362836247,-0.00135358626588466,-0.632553935860058,-0.564330343260376,-0.561113765746124,-0.164180159460288,-0.226683243142377,1.61664243934862,1.08011413183695,-0.699955678066405,-0.468167248026437,0.207302610114193,-0.387407215505661,0.426060394670689,0.155601179391682,0.341145968005224,0.296768620622944,0.72028392249757,-0.258722877284921,0.083766211497693
"42","Under","Disgust","500-600",-4.33932059722549,1.06867560103964,-2.92279970701824,-2.85943953923165,-2.01795242668716,-1.02966472114137,1.0031624213146,1.40638243252866,1.0116486552717,-1.33058430378162,-1.75400579866093,-1.18972805751068,-0.293506847662142,1.15342937438905,1.93628890722784,0.896886421746737,0.0928273930440135,-0.0616359737793298,-1.19757625942685,-0.248328712435559,-0.426812434691745,-0.0749103614763992,0.817221287419292,1.34117150213514,-0.570975750063565,-0.486655881963742,0.139279738315405,-0.0566437587232235,-0.694627921747968,-0.792974476726023,-1.10969450562898,-1.84097575702956,-2.85288286618794,-0.732109179522603,-2.67938785418656,-3.04956833976834,-3.0971968238691,-3.37322253292441,-2.74706322460503,-2.49961146578964,-1.27232860543543,-2.66180848705849,-0.549167210884354,-1.42922722896206,-2.31054648062016,-2.19644198677104,-3.03410100006024,-2.24149475909714,-2.06832336825626,-1.50300533284296,-1.2227376124031,1.07070521933387,0.943079386912949,-1.60680587245184,-1.89705777086763,-1.35985529086206,-1.35717409848779,-0.826693040495007,-0.957720223596278,-0.358078182778658,0.341194449835048,0.0281283828984978,-1.65903561789996,-0.641367266414141
"43","Under","Surprise","0-100",-0.83339107865564,-1.14300586087059,-0.187697832925551,-0.141299214659686,-0.203963152327221,-0.0942887311601823,-0.858933887915937,-0.562265753669889,-0.225607130343378,-0.279926607111578,-0.106222629435718,-0.0583602479050279,-0.167065197107534,-0.093968837535014,-0.23758117289469,-0.160039068036853,-0.222636776787275,-0.16245727018525,0.104667511359664,-0.168766412767501,-0.137382680424391,-0.566968203120365,-0.217832468539393,-0.267535437917693,-0.383715469289771,-0.299720558345289,-0.250666517082511,-0.0383631078224101,-0.0366695522910108,-0.151651571767497,-0.043332071151814,0.0106160989810772,-0.466292313117066,-0.755140445149166,-0.86300779588944,-0.00679937139863804,-0.117463903977571,-0.161061082024433,-0.134443823820329,-0.141661203670168,-0.200782145998241,-0.852854192229039,-0.859833836053939,-0.133446109543959,-0.1291300273558,-0.126751662840662,-0.159520487748094,-0.0403223385689354,-0.0521112480920512,-0.22352019320298,-0.241003899656597,-0.15802384283549,-0.0819068516256616,-0.219250072754787,-0.153620776335789,0.00975248164464023,-0.203014472798482,-0.0146073035349109,-0.314073011165387,-0.075466971818345,-0.16234134335314,-0.156904386886011,-0.0389610005379236,-0.143119664997616
"44","Under","Surprise","100-200",-2.12360419033195,-3.86904679898813,-0.170932560214095,0.332757786082933,-0.236346585844179,-0.218894020130255,-3.66250024978144,-2.69046840055283,-0.59609177797566,-0.306141695282848,0.0170030913266207,0.160843442381373,0.18429864426761,-0.156922468916519,-1.1364494655916,0.171316032188177,0.0628677494199536,0.268968411337382,0.653841285268304,0.4637411176906,-0.0310159211073487,-0.337883018168335,0.0223161941819529,-0.08148627415568,0.269351988262067,0.735844133761572,0.405565176226254,0.503301903062742,0.62777484220018,0.400459659511473,0.291700006007088,0.123253019857404,-0.970050240118212,-0.68911464044873,-3.11480338714783,0.620506572354848,0.244389854558354,0.321445386563034,0.444527035792205,0.4039551175273,0.0836266809472807,-2.92487935531955,-2.60195363927027,0.279296859078103,0.344194200035913,0.264415268855579,-0.0397567726737338,0.0440225344644751,0.295945424013434,0.197493073975833,0.0467290372211373,-0.137420287253142,0.225522048826624,0.228409120617944,0.396873862622658,0.597805174359888,-0.0324603308892649,0.342132168296511,0.00585275223950965,-0.0893929244996046,0.467144613479568,0.353041495749361,0.79337534422618,0.582826069633444
"45","Under","Surprise","200-300",-3.37853950842982,-5.20839594184028,-1.12896187383487,0.69321747089185,-0.0264312886785584,-1.38202321288058,-5.78074475104979,-4.64661613226453,-1.07701217178061,-0.455251680542707,-0.121522746368983,0.405323089750462,0.177089688634875,-0.517631750298686,-1.91480633346298,-0.363187178510192,0.159137864892405,0.067437530105973,0.951252720966392,0.646299688764395,0.195698720292505,-0.0667938852304798,1.04160459248044,0.60846165110745,0.427010224193151,0.95449755940912,0.722324652136436,0.843920929394813,0.644612107482223,0.64199128253371,0.429219649829185,0.0911543815812958,-2.20682146455106,-1.88762927329234,-3.66119549211641,0.397918734749747,0.0462421484653819,0.74835944097532,1.03166559600286,0.770451477187734,0.533658488228005,-3.89182422209065,-3.23938037267887,0.863639241270992,0.587544436305927,0.816202588292211,0.258633142959129,0.199699643175736,0.483866194625999,0.477807408728743,0.885611726850197,-0.515644241417497,0.767891413682361,0.847575069621019,0.716439732948394,1.07942276276276,0.364292596869387,0.930048561822936,-0.137093712394705,0.668852017658397,0.886603211556829,0.842107723211609,1.06452617946346,0.622511160853075
"46","Under","Surprise","300-400",-2.40840136733186,-2.44759872712808,-0.629981533646322,0.358603843580855,-0.0970361661420725,-1.06639670376452,-4.50874100796899,-3.87078575922819,-0.92325695816125,-0.938015283707691,-1.09682753440298,-0.563830695918,-0.491996813769281,-0.37515039322444,-2.23794812229977,-0.376890422337231,-0.0565197265389712,-0.780041697058108,0.218974222141823,-0.0691655753040225,-0.432982617018649,-0.802317111658146,0.523239304812834,0.844558666911495,-0.598656442102622,0.494257672469375,0.430604384653712,0.470423118865867,0.30351949467744,0.359417722716096,0.0477323046779329,-0.957846459041823,0.284180295950156,-1.34896569986493,-1.90432335788828,0.508778143676058,0.72912406221409,0.176264791666667,0.507894702380952,0.650083223539745,0.353580172797154,-3.10480595111583,-2.68752705263158,0.365930378578024,-0.462192359578121,-0.301514757575758,-1.43836221269501,-1.24920751458854,-0.709403376371461,-0.622027110234338,0.552538604372567,-1.31622315320404,0.61900948334257,0.106245340666056,0.11212079844679,0.406000991884581,-0.136499455337691,0.67032274237012,-0.298107593000489,0.353692388201713,0.478346599131693,0.527670435359383,0.581536556530396,0.442626829268293
"47","Under","Surprise","400-500",-3.48171040961135,-1.81702668463612,0.022960495245389,1.27619140121525,1.23600015809777,0.438051421139449,-2.44586213794207,-3.80142507851054,-0.377520908327334,-0.109866591998009,-0.487439568691055,0.290004475280831,-0.058639792634966,-0.0120279038799104,-2.97667455397121,-0.523304505203284,0.340689356661199,0.249541980987427,0.599041354299994,0.766681306306306,0.0911469660419373,0.0804595042375581,0.502174543224224,0.608068721545466,-0.242333748642259,2.01225,1.0712800835047,0.939761381667277,0.726106174264282,0.446600581799785,0.884179176607329,-0.588580506435703,1.72917586508979,-1.03043862264007,-0.777891132424701,1.05135723659543,2.29086902064451,0.895964445638546,0.875379941215284,2.01261065285504,0.413345010615711,-2.63442748942714,-2.14264535494522,0.13940559505988,0.029937777361085,0.24275056172952,-1.35270357378425,-1.1450330941704,-0.513167213612884,-0.674734988522412,0.659435955531388,-1.89431566790292,0.915726031267659,0.226444238606891,0.274756976247176,0.750216413867822,0.216124418085581,0.909215561062397,0.805463827924717,0.932917522775732,0.805065576815902,0.770914201363526,0.646737109862672,0.938879201415214
